Experiment,User_ID,Turn,Q_orig,V_state,Advantage,Progress,H_state,H_action,Dissonance,Delta_H_state,Delta_H_action,S_Trend,Sys_Strategy,Sys_Category,Prev_User_Strategy,Prev_User_Category
Qwen3-8B-Thinking,persona_64,6,1.0,0.8,0.25,0.20000000000000007,0.24664831165226164,0.30067011379952874,-0.054021802147267095,0.11591552006630357,0.048841785957695005,0.06707373410860856,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_64,7,1.0,0.2,1.0,-0.6000000000000001,0.308054035440665,0.24510793821698856,0.06294609722367644,0.061405723788403366,-0.055562175582540174,0.11696789937094354,Personal Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_64,8,1.0,0.2,1.0,0.0,0.18188010146495734,0.1990419808406312,-0.017161879375673872,-0.12617393397570767,-0.04606595737635735,-0.08010797659935032,Logical Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_64,9,1.0,0.8,0.25,0.6000000000000001,0.2553693707185112,0.173618474647541,0.08175089607097019,0.07348926925355384,-0.025423506193090223,0.09891277544664406,Donation Information,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_283,2,1.0,0.6,0.5,0.0,0.2484132400644941,0.25810606986667206,-0.009692829802177949,0.0,0.0,0.0,Foot in the Door,Action Facilitation,Others,Evasion
Qwen3-8B-Thinking,persona_283,3,1.0,1.0,0.0,0.4,0.1399467034216328,0.0009707896685037217,0.13897591375312907,-0.10846653664286132,-0.25713528019816834,0.14866874355530701,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_283,4,1.0,0.8,0.25,-0.19999999999999996,0.30220932693867925,0.3386253770296115,-0.03641605009093224,0.16226262351704646,0.33765458736110776,-0.1753919638440613,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_283,5,1.0,1.0,0.0,0.19999999999999996,0.2394040331539664,9.30369789337406e-06,0.23939472945607304,-0.06280529378471283,-0.3386160733317181,0.2758107795470053,Personal Story,Core Persuasion,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_283,6,1.0,0.6,0.5,-0.4,0.1786095176840746,0.1610929248921127,0.01751659279196191,-0.06079451546989181,0.16108362119421932,-0.22187813666411113,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_283,7,1.0,1.0,0.0,0.4,0.3298585645767244,0.392931617549174,-0.06307305297244958,0.1512490468926498,0.2318386926570613,-0.0805896457644115,Logical Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_296,2,0.0,0.6,-0.75,0.0,0.3640953036202965,0.3134527307874144,0.05064257283288209,0.0,0.0,0.0,Emotion Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_296,3,0.0,0.8,-1.0,0.20000000000000007,0.22456673206265215,0.16807011190636595,0.056496620156286204,-0.13952857155764437,-0.14538261888104848,0.00585404732340411,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_296,4,0.0,0.8,-1.0,0.0,0.37861903391283047,0.23776748487721333,0.14085154903561714,0.15405230185017832,0.06969737297084738,0.08435492887933094,Foot in the Door,Action Facilitation,Self Pity,Defensive
Qwen3-8B-Thinking,persona_296,5,0.0,0.6,-0.75,-0.20000000000000007,0.23111127272197288,0.4618086893745824,-0.23069741665260954,-0.1475077611908576,0.22404120449736908,-0.3715489656882267,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_296,6,0.0,0.8,-1.0,0.20000000000000007,0.35073530301913614,0.29726933656301063,0.0534659664561255,0.11962403029716326,-0.16453935281157178,0.284163383108735,Logical Appeal,Core Persuasion,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_296,7,0.0,0.6,-0.75,-0.20000000000000007,0.3391741407862964,0.24318651521698403,0.09598762556931234,-0.011561162232839761,-0.0540828213460266,0.04252165911318684,Self Modeling,Action Facilitation,Counter Argument,Offensive
Qwen3-8B-Thinking,persona_296,8,0.0,0.6,-0.75,0.0,0.30447065301351944,0.21412185912562273,0.09034879388789671,-0.03470348777277693,-0.0290646560913613,-0.005638831681415629,Donation Information,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_296,9,0.0,0.2,-0.25,-0.39999999999999997,0.3245233129395499,0.010236539714152199,0.31428677322539766,0.020052659926030447,-0.20388531941147053,0.22393797933750098,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_296,10,0.0,0.0,0.0,-0.2,0.2937532499283535,0.0033310271422769926,0.2904222227860765,-0.03077006301119639,-0.006905512571875206,-0.023864550439321185,Personal Story,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_36,2,0.0,0.4,-0.5,0.0,0.2920950633840685,0.26523729416383046,0.026857769220238026,0.0,0.0,0.0,Emotion Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_36,3,0.0,0.6,-0.75,0.19999999999999996,0.2430002655309901,0.1733914662326084,0.06960879929838171,-0.04909479785307838,-0.09184582793122206,0.04275103007814368,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_36,4,0.0,0.6,-0.75,0.0,0.2260926637366855,0.2816557942114456,-0.05556313047476011,-0.016907601794304616,0.1082643279788372,-0.12517192977314182,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_36,5,0.0,0.8,-1.0,0.20000000000000007,0.30911646064759035,0.2776057797780963,0.031510680869494045,0.08302379691090486,-0.0040500144333492916,0.08707381134425415,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_36,6,0.0,0.2,-0.25,-0.6000000000000001,0.30664516146252563,0.15755622454187623,0.1490889369206494,-0.0024712991850647237,-0.12004955523622007,0.11757825605115535,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_36,7,0.0,0.8,-1.0,0.6000000000000001,0.1407877096072192,0.1344258650789661,0.006361844528253113,-0.16585745185530643,-0.023130359462910144,-0.14272709239239628,Credibility Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_36,8,0.0,0.4,-0.5,-0.4,0.3745821961577516,0.0030357743069178607,0.37154642185083375,0.23379448655053242,-0.13139009077204822,0.36518457732258064,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_36,9,0.0,0.0,0.0,-0.4,0.3001957156949433,0.01467116442311159,0.2855245512718317,-0.07438648046280832,0.011635390116193729,-0.08602187057900205,Source Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_36,10,0.0,0.0,0.0,0.0,0.23465071091920983,0.00013383440565360117,0.23451687651355624,-0.06554500477573347,-0.01453733001745799,-0.05100767475827548,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_117,2,0.0,0.0,0.0,0.0,0.348502089257258,0.17629868159866155,0.17220340765859646,0.0,0.0,0.0,Foot in the Door,Action Facilitation,Others,Evasion
Qwen3-8B-Thinking,persona_117,3,0.0,0.2,-0.25,0.2,0.2292634754556638,0.14734766398965538,0.08191581146600843,-0.1192386138015942,-0.028951017609006174,-0.09028759619258803,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_117,4,0.0,0.0,0.0,-0.2,0.16781010373632618,0.20742012947477853,-0.03961002573845235,-0.061453371719337624,0.060072465485123155,-0.12152583720446078,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_117,5,0.0,0.2,-0.25,0.2,0.3592680862917679,0.20327628280392776,0.1559918034878401,0.1914579825554417,-0.00414384667085077,0.19560182922629246,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_117,6,0.0,0.2,-0.25,0.0,0.24514322398175337,0.2976168428441664,-0.05247361886241303,-0.11412486231001451,0.09434056004023864,-0.20846542235025314,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_117,7,0.0,0.2,-0.25,0.0,0.19938192641428099,0.00012718404174251008,0.19925474237253848,-0.04576129756747238,-0.2974896588024239,0.2517283612349515,Personal Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_117,8,0.0,0.0,0.0,-0.2,0.1839866596191448,6.009253070077433e-06,0.18398065036607472,-0.015395266795136198,-0.00012117478867243265,-0.015274092006463765,Logical Appeal,Core Persuasion,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_117,9,0.0,0.0,0.0,0.0,0.26260203426438455,0.19693642265149633,0.06566561161288823,0.07861537464523977,0.19693041339842626,-0.1183150387531865,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_117,10,0.0,0.0,0.0,0.0,0.2574652112607812,4.580608792936707e-06,0.25746063065198826,-0.005136823003603352,-0.1969318420427034,0.19179501903910004,Logical Appeal,Core Persuasion,Personal Choice,Defensive
