Experiment,User_ID,Turn,Traj_Type,V_state,Action_Q,Advantage,H_state,H_action,H_coupled,Delta_H_state,Delta_H_action,Delta_H_coupled,Dissonance,Sys_Strategy,Sys_Category,Prev_User_Strategy,Prev_User_Category
Qwen3-8B,persona_45,4,branch,0.0,0.0,0.0,0.4163291220602662,0.06617161454447731,0.3938158916870742,0.09131623534847261,-0.280466900088829,,0.3501575075157889,Personal Story,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_45,4,branch,0.0,0.0,0.0,0.34542096135533956,0.29010135178710045,0.31390139579076304,0.020408074643545993,-0.05653716284620586,,0.055319609568239114,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_45,5,root,0.0,0.0,0.0,0.5370390530521046,6.0480994380525326e-05,,0.08803436425048883,-0.11620512915818912,,0.5369785720577241,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_45,5,branch,0.0,0.0,0.0,0.4330834177689503,0.3936620612639547,0.43379937378557176,-0.015921271032665496,0.27739645111138506,,0.03942135650499562,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_45,5,branch,0.0,0.0,0.0,0.42707794624964374,0.22311361770115523,0.41643474907092043,-0.021926742551972078,0.10684800754858559,,0.2039643285484885,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_45,5,branch,0.0,0.0,0.0,0.4504850564935574,0.0,0.4398854081054737,0.0014803676919415976,-0.11626561015256964,,0.4504850564935574,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_45,5,branch,0.0,0.0,0.0,0.38783142302900653,0.0,0.37125296105943195,-0.06117326577260929,-0.11626561015256964,,0.38783142302900653,Source Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_45,6,root,0.2,0.0,-0.2,0.5098925729123325,0.17287780479815837,,-0.027146480139772167,0.17281732380377784,,0.3370147681141741,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_45,6,branch,0.2,0.0,-0.2,0.5844657314396169,0.0,0.5554590591974179,0.047426678387512244,-6.0480994380525326e-05,,0.5844657314396169,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_45,6,branch,0.2,0.0,-0.2,0.4861694511527011,0.3647474354449965,0.4298889709876213,-0.05086960189940354,0.36468695445061594,,0.12142201570770461,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_45,6,branch,0.2,0.0,-0.2,0.4780801195981747,0.0,0.45052342591249456,-0.05895893345392994,-6.0480994380525326e-05,,0.4780801195981747,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_45,6,branch,0.2,1.0,0.8,0.5612447616080328,0.0,0.5300644970742532,0.024205708555928185,-6.0480994380525326e-05,,0.5612447616080328,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_45,7,root,0.0,0.0,0.0,0.6218218319699432,0.2471298368953058,,0.11192925905761075,0.07425203209714742,,0.37469199507463746,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_45,7,branch,0.0,0.0,0.0,0.5050292420083535,0.0,0.46915297044312954,-0.004863330903978946,-0.17287780479815837,,0.5050292420083535,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_45,7,branch,0.0,0.0,0.0,0.5470154333445025,0.15737143405605655,0.5366961700600533,0.03712286043217006,-0.015506370742101816,,0.38964399928844595,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_45,7,branch,0.0,0.0,0.0,0.593322621863785,0.375504210640032,0.5025134237243348,0.08343004895145256,0.2026264058418736,,0.21781841122375306,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_45,7,branch,0.0,0.0,0.0,0.5301503551348601,0.0,0.5089443409294657,0.02025778222252761,-0.17287780479815837,,0.5301503551348601,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_45,8,root,0.0,0.0,0.0,0.5592486874338568,0.2976778498361031,,-0.06257314453608642,0.05054801294079733,,0.2615708375977537,Personal Story,Core Persuasion,Personal Choice,Defensive
Qwen3-8B,persona_45,8,branch,0.0,0.0,0.0,0.4953663443821006,0.15687174612837548,0.477609591129562,-0.12645548758784264,-0.09025809076693031,,0.3384945982537251,Foot in the Door,Action Facilitation,Personal Choice,Defensive
Qwen3-8B,persona_45,8,branch,0.0,0.0,0.0,0.48829766308701383,0.15835052838837332,0.47545621963300644,-0.1335241688829294,-0.08877930850693247,,0.3299471346986405,Personal Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B,persona_45,8,branch,0.0,0.0,0.0,0.4571123601931308,0.0,0.4415473009454179,-0.16470947177681244,-0.2471298368953058,,0.4571123601931308,Self Modeling,Action Facilitation,Personal Choice,Defensive
Qwen3-8B,persona_45,8,branch,0.0,0.0,0.0,0.449007522379036,0.37166553756629367,0.4200807902493228,-0.1728143095909072,0.12453570067098788,,0.07734198481274235,Emotion Appeal,Core Persuasion,Personal Choice,Defensive
Qwen3-8B,persona_45,9,root,0.0,0.0,0.0,0.5836395063162205,0.17873802177242576,,0.02439081888236372,-0.11893982806367737,,0.40490148454379477,Foot in the Door,Action Facilitation,Personal Choice,Defensive
Qwen3-8B,persona_45,9,branch,0.0,0.0,0.0,0.5740803943826972,0.49346912154805606,0.5652140266762342,0.014831706948840395,0.19579127171195293,,0.08061127283464115,Personal Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B,persona_45,9,branch,0.0,0.0,0.0,0.4633338077806664,0.3935320880267532,0.45848539617561973,-0.0959148796531904,0.09585423819065009,,0.0698017197539132,Self Modeling,Action Facilitation,Personal Choice,Defensive
Qwen3-8B,persona_45,9,branch,0.0,0.0,0.0,0.5867777558750744,0.6973344206632698,0.6218775476349854,0.027529068441217608,0.39965657082716666,,-0.11055666478819537,Emotion Appeal,Core Persuasion,Personal Choice,Defensive
Qwen3-8B,persona_45,9,branch,0.0,0.0,0.0,0.5407343443056506,0.39056314518811264,0.5342202659295375,-0.018514343128206212,0.09288529535200951,,0.15017119911753796,Donation Information,Action Facilitation,Personal Choice,Defensive
Qwen3-8B,persona_45,10,root,0.0,0.0,0.0,0.6034092517571755,0.0024850623384413805,,0.019769745440955,-0.1762529594339844,,0.6009241894187342,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_45,10,branch,0.0,0.0,0.0,0.4940889789582266,0.47220423670330547,0.4890005624626657,-0.0895505273579939,0.2934662149308797,,0.021884742254921152,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_45,10,branch,0.0,0.0,0.0,0.5909080809232946,0.3426976468578175,0.5763147154452288,0.007268574607074085,0.16395962508539175,,0.2482104340654771,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_45,10,branch,0.0,0.0,0.0,0.5584164086973046,0.0,0.5378462495382472,-0.025223097618915946,-0.17873802177242576,,0.5584164086973046,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_45,10,branch,0.0,0.0,0.0,0.4867322922650789,0.5160038281741937,0.4923245066991856,-0.09690721405114161,0.3372658064017679,,-0.029271535909114743,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_16,2,root,0.0,0.0,0.0,0.40105165016697464,0.4856697526487889,,0.0,0.0,,-0.08461810248181428,Emotion Appeal,Core Persuasion,Others,Evasion
Qwen3-8B,persona_16,2,branch,0.0,0.0,0.0,0.39012245483234453,0.5491857409844885,0.4439775479554748,0.0,0.0,,-0.15906328615214393,Logical Appeal,Core Persuasion,Others,Evasion
Qwen3-8B,persona_16,2,branch,0.0,0.0,0.0,0.4684061266962682,0.2712256927629209,0.39743313930074153,0.0,0.0,,0.19718043393334728,Credibility Appeal,Core Persuasion,Others,Evasion
Qwen3-8B,persona_16,2,branch,0.0,0.0,0.0,0.38512289205563977,0.19301764561286472,0.35359120958106893,0.0,0.0,,0.19210524644277505,Self Modeling,Action Facilitation,Others,Evasion
Qwen3-8B,persona_16,2,branch,0.0,0.0,0.0,0.42169135908190364,0.0,0.4074550891811578,0.0,0.0,,0.42169135908190364,Greeting,Exploration,Others,Evasion
Qwen3-8B,persona_16,3,root,0.0,0.0,0.0,0.37633056164451334,0.3512254861132244,,-0.0247210885224613,-0.13444426653556452,,0.025105075531288934,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_16,3,branch,0.0,0.0,0.0,0.4401700145456609,0.0,0.4192132678277032,0.039118364378686266,-0.4856697526487889,,0.4401700145456609,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_16,3,branch,0.0,0.0,0.0,0.40512182453632456,0.0,0.38071801983510073,0.0040701743693499215,-0.4856697526487889,,0.40512182453632456,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_16,3,branch,0.0,0.0,0.0,0.47316281687842277,0.139768905600481,0.4562263746578476,0.07211116671144813,-0.3459008470483079,,0.33339391127794177,Task Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_16,3,branch,0.0,0.0,0.0,0.32165663627789987,0.28108958867591605,0.3059263781901157,-0.07939501388907477,-0.20458016397287287,,0.04056704760198382,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_16,4,root,0.2,0.0,-0.2,0.3758168692753033,5.2483138730292965e-05,,-0.0005136923692100615,-0.3511730029744941,,0.375764386136573,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_16,4,branch,0.2,0.0,-0.2,0.35051350985538365,0.0,0.33703141912200196,-0.025817051789129686,-0.3512254861132244,,0.35051350985538365,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_16,4,branch,0.2,1.0,0.8,0.4033142508097644,0.12177795716250045,0.38571524129890894,0.026983689165251068,-0.22944752895072396,,0.28153629364726396,Task Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_16,4,branch,0.2,0.0,-0.2,0.32331737267429944,0.11360294875348632,0.30639572833794665,-0.0530131889702139,-0.2376225373597381,,0.20971442392081313,Personal Story,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_16,4,branch,0.2,0.0,-0.2,0.3988522615781054,0.3363065190809303,0.3815617158469641,0.022521699933592043,-0.014918967032294117,,0.0625457424971751,Emotion Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_16,5,root,0.0,0.0,0.0,0.4396211516223519,0.42766916456187787,,0.0638042823470486,0.42761668142314757,,0.011951987060474012,Credibility Appeal,Core Persuasion,Source Derogation,Offensive
Qwen3-8B,persona_16,5,branch,0.0,0.0,0.0,0.3994961317115574,0.0,0.3922274140804881,0.023679262436254123,-5.2483138730292965e-05,,0.3994961317115574,Source Related Inquiry,Exploration,Source Derogation,Offensive
Qwen3-8B,persona_16,5,branch,0.0,0.0,0.0,0.36409248730985566,0.0,0.35045453633795665,-0.011724381965447617,-5.2483138730292965e-05,,0.36409248730985566,Self Modeling,Action Facilitation,Source Derogation,Offensive
Qwen3-8B,persona_16,5,branch,0.0,0.0,0.0,0.31329612216369157,0.3055428226270575,0.30699423307770285,-0.06252074711161171,0.3054903394883272,,0.007753299536634062,Foot in the Door,Action Facilitation,Source Derogation,Offensive
Qwen3-8B,persona_16,5,branch,0.0,0.0,0.0,0.3614181449897731,0.338772530319581,0.3484356200175604,-0.014398724285530184,0.3387200471808507,,0.022645614670192105,Logical Appeal,Core Persuasion,Source Derogation,Offensive
Qwen3-8B,persona_16,6,root,0.2,0.0,-0.2,0.5566669217167992,0.433267321505002,,0.11704577009444733,0.005598156943124155,,0.12339960021179719,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_16,6,branch,0.2,0.0,-0.2,0.5760983635920405,0.2686402300952829,0.4817414659801486,0.1364772119696886,-0.159028934466595,,0.3074581334967576,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_16,6,branch,0.2,1.0,0.8,0.45440106362338195,0.06947225060677788,0.4392751626942211,0.014779912001030071,-0.3581969139551,,0.3849288130166041,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_16,6,branch,0.2,0.0,-0.2,0.40763477230807804,0.48337289285047363,0.42502836329688143,-0.03198637931427384,0.055703728288595766,,-0.07573812054239559,Credibility Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_16,6,branch,0.2,0.0,-0.2,0.47444964547012036,0.5613389414510308,0.49316698311161683,0.03482849384776848,0.13366977688915294,,-0.08688929598091044,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_16,7,root,0.0,0.0,0.0,0.5577250050784859,0.07092903860837639,,0.001058083361686668,-0.3623382828966256,,0.4867959664701095,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_16,7,branch,0.0,0.0,0.0,0.4410976249789208,0.23752579258255999,0.42902793160115266,-0.11556929673787841,-0.19574152892244204,,0.2035718323963608,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_16,7,branch,0.0,0.0,0.0,0.4995252864074502,0.15737143405605655,0.48399776739268274,-0.057141635309349015,-0.27589588744894544,,0.3421538523513936,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_16,7,branch,0.0,0.0,0.0,0.5549966353766949,0.22094910643274834,0.5342756400946871,-0.0016702863401043544,-0.21231821507225368,,0.3340475289439465,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_16,7,branch,0.0,0.0,0.0,0.4764794763922565,0.2774232904448338,0.46115942623568995,-0.0801874453245427,-0.1558440310601682,,0.1990561859474227,Source Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_16,8,root,0.0,0.0,0.0,0.46337226086707206,1.917426583882943e-05,,-0.09435274421141382,-0.07090986434253756,,0.46335308660123325,Personal Story,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_16,8,branch,0.0,0.0,0.0,0.578584601911253,0.0,0.5505498082486899,0.02085959683276717,-0.07092903860837639,,0.578584601911253,Emotion Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_16,8,branch,0.0,0.0,0.0,0.5004670368596258,0.0,0.4757051373846973,-0.05725796821886009,-0.07092903860837639,,0.5004670368596258,Self Modeling,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_16,8,branch,0.0,0.0,0.0,0.4560777029587745,0.3808228079158105,0.418715032718762,-0.1016473021197114,0.3098937693074341,,0.07525489504296395,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_16,8,branch,0.0,0.0,0.0,0.393992793177619,0.3146070627170171,0.35657849274164405,-0.1637322119008669,0.2436780241086407,,0.07938573046060188,Foot in the Door,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_16,9,root,0.0,0.0,0.0,0.5678254343203217,0.4381645872300168,,0.10445317345324967,0.43814541296417797,,0.12966084709030495,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_16,9,branch,0.0,0.0,0.0,0.5708461111803004,0.5044497510964653,0.5384639532953134,0.10747385031322831,0.5044305768306264,,0.0663963600838351,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_16,9,branch,0.0,0.0,0.0,0.5197364441137935,0.3910408978798233,0.5172778674236429,0.05636418324672143,0.3910217236139845,,0.12869554623397017,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_16,9,branch,0.0,0.0,0.0,0.5540926212025836,0.47522319008467273,0.519929109796029,0.09072036033551156,0.4752040158188339,,0.0788694311179109,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_16,9,branch,0.0,0.0,0.0,0.5833803921637937,0.06526658661321015,0.42945180045895204,0.12000813129672161,0.06524741234737132,,0.5181138055505835,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_16,10,root,0.0,0.0,0.0,0.5274804976136267,0.004400952774424657,,-0.040344936706695034,-0.43376363445559213,,0.523079544839202,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_16,10,branch,0.0,0.0,0.0,0.4713216578796464,0.39238192949430095,0.4569379688440936,-0.09650377644067532,-0.045782657735715826,,0.07893972838534546,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_16,10,branch,0.0,0.0,0.0,0.5231742397797943,0.19406771129667325,0.5049769935858206,-0.04465119454052746,-0.24409687593334353,,0.32910652848312105,Task Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_16,10,branch,0.0,0.0,0.0,0.5519633494854103,0.4400040641977354,0.4946989674844161,-0.015862084834911472,0.001839476967718634,,0.11195928528767485,Foot in the Door,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_16,10,branch,0.0,0.0,0.0,0.43406548205940376,0.3578487665206848,0.39780827316167894,-0.13375995226091797,-0.08031582070933196,,0.07621671553871895,Self Modeling,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_48,2,root,0.6,1.0,0.4,0.49765394494612586,0.2527798545445001,,0.0,0.0,,0.24487409040162578,Personal Story,Core Persuasion,Others,Evasion
Qwen3-8B,persona_48,2,branch,0.6,1.0,0.4,0.35698793843140536,0.0,0.35283766857138615,0.0,0.0,,0.35698793843140536,Greeting,Exploration,Others,Evasion
Qwen3-8B,persona_48,2,branch,0.6,0.0,-0.6,0.4620886407862137,0.21168073810116342,0.3877366362768784,0.0,0.0,,0.2504079026850503,Emotion Appeal,Core Persuasion,Others,Evasion
Qwen3-8B,persona_48,2,branch,0.6,1.0,0.4,0.3748398097290154,0.24598119667556326,0.32313390105149986,0.0,0.0,,0.12885861305345217,Foot in the Door,Action Facilitation,Others,Evasion
Qwen3-8B,persona_48,2,branch,0.6,0.0,-0.6,0.4321316886837239,0.408924395371247,0.42519018142811965,0.0,0.0,,0.02320729331247695,Self Modeling,Action Facilitation,Others,Evasion
Qwen3-8B,persona_48,3,root,0.8,1.0,0.19999999999999996,0.38848845245769936,5.889658010644916e-05,,-0.1091654924884265,-0.25272095796439364,,0.3884295558775929,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_48,3,branch,0.8,1.0,0.19999999999999996,0.3216346623627803,0.0,0.2999025905815113,-0.17601928258334554,-0.2527798545445001,,0.3216346623627803,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_48,3,branch,0.8,0.0,-0.8,0.4260297148419564,0.3481004063209413,0.38547025440591043,-0.07162423010416946,0.09532055177644122,,0.0779293085210151,Emotion Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_48,3,branch,0.8,1.0,0.19999999999999996,0.36712932173510515,0.3394820260342732,0.3520219787100063,-0.1305246232110207,0.0867021714897731,,0.027647295700831964,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_48,3,branch,0.8,1.0,0.19999999999999996,0.42057801958445207,0.4901888058795553,0.4418545485369001,-0.07707592536167379,0.23740895133505524,,-0.06961078629510326,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_48,4,root,0.6,1.0,0.4,0.4526574046151222,9.549864417063959e-05,,0.06416895215742285,3.660206406419043e-05,,0.4525619059709516,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_48,4,branch,0.6,1.0,0.4,0.295937085125855,0.39250382693015,0.296181918818216,-0.09255136733184438,0.3924449303500436,,-0.09656674180429503,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_48,4,branch,0.6,0.0,-0.6,0.345940602147557,0.20856556050600897,0.31172780721506815,-0.042547850310142354,0.20850666392590253,,0.13737504164154804,Credibility Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_48,4,branch,0.6,1.0,0.4,0.36401255478217426,0.2657954050328237,0.322353330287978,-0.024475897675525105,0.26573650845271723,,0.09821714974935059,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_48,4,branch,0.6,0.0,-0.6,0.4039989597213264,0.16818522490940088,0.395849733411204,0.015510507263627016,0.16812632832929444,,0.2358137348119255,Source Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_48,5,root,0.6,1.0,0.4,0.5207232851328699,0.4373836812778341,,0.0680658805177477,0.4372881826336635,,0.0833396038550358,Credibility Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_48,5,branch,0.6,0.0,-0.6,0.41569028600778385,0.3365509578590543,0.3918621209724744,-0.03696711860733837,0.3364554592148837,,0.07913932814872954,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_48,5,branch,0.6,0.0,-0.6,0.4285939255838911,0.4015562946237778,0.42457501471661685,-0.024063479031231128,0.40146079597960715,,0.0270376309601133,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_48,5,branch,0.6,1.0,0.4,0.4023675261583482,0.30543741574914635,0.3886734588640445,-0.05028987845677402,0.3053419171049757,,0.09693011040920185,Source Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_48,5,branch,0.6,1.0,0.4,0.4314840816141518,0.12362314110227057,0.4125265169442535,-0.021173323000970412,0.12352764245809994,,0.30786094051188123,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_48,6,root,0.2,1.0,0.8,0.4675027191879583,0.0064169865866463395,,-0.05322056594491159,-0.43096669469118776,,0.46108573260131197,Personal Story,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_48,6,branch,0.2,0.0,-0.2,0.39213107829916827,0.0,0.3716617419780009,-0.12859220683370165,-0.4373836812778341,,0.39213107829916827,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_48,6,branch,0.2,0.0,-0.2,0.39836366857630384,0.2705278400287261,0.38180581223019083,-0.12235961655656608,-0.16685584124910802,,0.12783582854757775,Foot in the Door,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_48,6,branch,0.2,0.0,-0.2,0.33987479603187665,0.5747085326945718,0.3445156963063334,-0.18084848910099327,0.13732485141673767,,-0.23483373666269514,Self Modeling,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_48,6,branch,0.2,0.0,-0.2,0.41890156278442764,0.41991361666395344,0.4105538931451249,-0.10182172234844228,-0.017470064613880676,,-0.0010120538795257983,Task Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_48,7,root,0.6,1.0,0.4,0.514836249992428,0.496107808552142,,0.047333530804469726,0.4896908219654956,,0.01872844144028607,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_48,7,branch,0.6,0.0,-0.6,0.45875393324577485,0.0,0.4432496787041371,-0.008748785942183479,-0.0064169865866463395,,0.45875393324577485,Source Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_48,7,branch,0.6,1.0,0.4,0.4240496195782051,0.0,0.407985304027093,-0.04345309960975324,-0.0064169865866463395,,0.4240496195782051,Credibility Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_48,7,branch,0.6,0.0,-0.6,0.4992267805294338,0.0,0.4729378288098677,0.031724061341475485,-0.0064169865866463395,,0.4992267805294338,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_48,7,branch,0.6,1.0,0.4,0.5050792580288092,0.08951172806450138,0.48168024311509317,0.037576538840850826,0.08309474147785503,,0.4155675299643078,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_112,2,root,0.2,0.0,-0.2,0.5858603440490996,0.21547073536359884,,0.0,0.0,,0.37038960868550075,Foot in the Door,Action Facilitation,Others,Evasion
Qwen3-8B,persona_112,2,branch,0.2,0.0,-0.2,0.4854705761626677,0.0,0.4684428219479463,0.0,0.0,,0.4854705761626677,Personal Story,Core Persuasion,Others,Evasion
Qwen3-8B,persona_112,2,branch,0.2,0.0,-0.2,0.4147936985078159,0.39880984705497446,0.4141632040939301,0.0,0.0,,0.015983851452841424,Emotion Appeal,Core Persuasion,Others,Evasion
Qwen3-8B,persona_112,2,branch,0.2,1.0,0.8,0.47256672567859737,0.3426976468578175,0.46497320768946654,0.0,0.0,,0.12986907882077986,Self Modeling,Action Facilitation,Others,Evasion
Qwen3-8B,persona_112,2,branch,0.2,0.0,-0.2,0.5220892744749893,0.47667837279749375,0.5115486305946058,0.0,0.0,,0.04541090167749556,Greeting,Exploration,Others,Evasion
Qwen3-8B,persona_112,3,root,0.2,0.0,-0.2,0.441714441212533,0.44363529885311925,,-0.1441459028365666,0.2281645634895204,,-0.0019208576405862487,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_112,3,branch,0.2,0.0,-0.2,0.4176269073180605,0.0,0.3952647586973933,-0.16823343673103908,-0.21547073536359884,,0.4176269073180605,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_112,3,branch,0.2,1.0,0.8,0.41584738231155927,0.10491428937070436,0.4009301174197226,-0.17001296173754032,-0.11055644599289448,,0.3109330929408549,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_112,3,branch,0.2,0.0,-0.2,0.4111897192754853,0.0,0.3916092564528431,-0.17467062477361428,-0.21547073536359884,,0.4111897192754853,Personal Story,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_112,3,branch,0.2,0.0,-0.2,0.4509297042474135,0.3215988358785755,0.3880750092237565,-0.13493063980168607,0.10612810051497668,,0.129330868368838,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_112,4,root,0.0,0.0,0.0,0.4674452136012518,0.0018855123209941332,,0.025730772388718792,-0.4417497865321251,,0.46555970128025764,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_112,4,branch,0.0,0.0,0.0,0.37210859488597114,0.2481341488696669,0.30894429863610207,-0.06960584632656186,-0.19550114998345236,,0.12397444601630425,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_112,4,branch,0.0,0.0,0.0,0.342026959864621,0.27217811505027417,0.3395289293870541,-0.099687481347912,-0.17145718380284508,,0.06984884481434683,Self Modeling,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_112,4,branch,0.0,0.0,0.0,0.3734550519602462,0.28298142216304994,0.37763145036254236,-0.0682593892522868,-0.1606538766900693,,0.09047362979719625,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_112,4,branch,0.0,0.0,0.0,0.33816526372919237,0.27867230808077625,0.33413034641520534,-0.10354917748334064,-0.164962990772343,,0.05949295564841611,Task Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_112,5,root,0.0,0.0,0.0,0.5417725811465834,0.06240993465570331,,0.07432736754533165,0.06052442233470918,,0.4793626464908801,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_112,5,branch,0.0,0.0,0.0,0.47888706347743826,0.09543247705995983,0.47042590191293604,0.01144184987618646,0.09354696473896569,,0.3834545864174784,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_112,5,branch,0.0,0.0,0.0,0.5097332134623122,0.0,0.4749786761807909,0.042287999861060355,-0.0018855123209941332,,0.5097332134623122,Foot in the Door,Action Facilitation,Hesitance,Evasion
